"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"sub_9002000001466292LL",0,13.89485,0,5.33344,4.78691,0,1.80679,6.14982,1.99129,0,0.00919,0,0.71039,0,0,0,0,0,0
"sub_9002000001466505LL",0,8.39239,0,4.3058,1.02577,0.07875,3.67549,11.08305,0.26152,0,1.11743,0,0.06311,0,0,0,0.52274,0,0
"sub_9002000001467235LL",0.15302,3.61611,0,0.41932,1.96971,0,1.06843,4.74311,0.37623,0,0.60835,0,0.05606,0,0,0,0,0,0
"sub_9002000001467807LL",0,2.34401,0,2.89851,3.47023,0,0.67638,9.1087,0.7172,0,0.02891,0,0.138,0,6.80234,0,1.86872,0,0
"sub_9002000001467905LL",0,2.29189,0,7.7403,7.63582,0,0.67425,20.9922,1.22748,0,0,0,0.05509,0,0,0,0,0,0
"sub_9002000001468260LL",0,0.0013,0.1014,0,0,0,0,0.01506,0,0.07009,0,0,0,0,0,0,0,0,0
"sub_9002000001468813LL",0,0.1287,0.42401,4.68581,5.95364,0,13.75409,0.0131,0.4954,0,0.04307,0,0.53496,0,0,0,0,0,0
"sub_9002000001468930LL",0.15079,11.23314,0,3.6336,1.74858,0,1.0889,3.99649,1.70072,0,0.02626,0,0.35583,0,4.1341,0,0.0049,0.00894,0
"sub_9002000001469937LL",0.01749,2.41204,0.03934,3.16367,4.35551,0,1.89104,11.33437,2.28837,0,0.52112,0,0.46376,0,0,0,0,0,0
"sub_9002000001469950LL",0.00225,7.89037,0,2.64324,2.8918,0,0.99125,5.38863,0.8399,0,0.01258,0,0.15485,0,3.18042,0,0,0,0
"sub_9002000001470400LL",0.25292,4.99253,0,4.43464,2.28295,0,0.75133,3.17446,0.56212,0,0.19735,0,0.04151,0,0,0,0,0,0
"sub_9002000001470722LL",0,2.38095,0,2.2406,3.77867,0,0.82667,15.47245,0.67275,0,0.00283,0,0.19632,0,7.0399,0,0,0,0
"sub_9002000001471363LL",0.09636,6.06009,0,7.81018,2.72164,0,2.10351,9.1259,1.79514,0,1.72268,0,0.20898,0,2.93873,0,0,0,0.00407
"sub_9002000001471766LL",0,15.56651,0,2.79676,0,0.02406,0,0.0107,0,0.19314,0,0.01185,0,0,0,0,0,0,0
"sub_9002000001472324LL",0.02026,5.805,0,2.23146,1.9977,0,1.16366,8.03358,0.61112,0,1.04626,0,0.14357,0,0.96146,0,0,0,0
"sub_9002000001472585LL",0.39122,8.00818,0,5.90271,1.6385,0,0.4995,6.19212,0.83216,0,0.42879,0,0.12194,0,0,0,0,0,0
"sub_9002000001472656LL",0,9.73964,0,4.96695,2.44614,0.01103,3.61083,0.00672,0.94916,0,0.0035,0,0.64898,0,0,0,0,0,0
"sub_9002000001472763LL",1.35751,4.84848,0,1.63655,3.68499,0,0.64223,0,1.1855,0,3.68258,0,0.08457,0,0,0,0,0,0
"sub_9002000001473072LL",0,5.03417,0,7.57107,1.94657,0,1.67913,4.12444,2.5604,0.01644,0.01585,0,0.00494,0,0,0,0,0,0
"sub_9002000001473223LL",0.02861,7.32456,0,2.93963,2.19232,0,1.85627,0.02038,0.68155,0,0.07302,0,0.07989,0,0.38999,0,0,0,0
"sub_9002000001473241LL",0.01827,7.99838,0.01624,2.38631,4.46104,0,1.93153,6.98719,1.95739,0,0.00556,0,0.00331,0,0,0,0,0,0
"sub_9002000001473555LL",0.02218,1.30451,0.01419,2.39381,1.33384,0,3.72599,5.88577,2.64789,0,0.00314,0,0.03384,0,10.14738,0,0,0,0
"sub_9002000001473742LL",0.01362,8.26501,0,1.83086,1.67929,0,0.21287,7.7175,1.27226,0,0,0,0.04273,0,0,0,0,0,0
"sub_9002000001473840LL",0,8.63486,0,2.05733,3.05115,0,1.35782,5.74107,1.00331,0,0,0,0.05256,0,0,0,0,0,0
"sub_9002000001474089LL",0.27342,4.89075,0.08228,2.74036,0.28122,0,0.04225,14.42454,0.04857,0,0.40568,0,0,0,1.16149,0,0,0,0
"sub_9002000001474580LL",0,8.25048,0,3.16457,3.15937,0,1.3058,18.82006,1.70087,0,0.01615,0,0.28592,0,0,0,0,0,0
"sub_9002000001475729LL",0,4.19805,0,7.93115,0,0,3.64476,16.80987,0.23272,0,2.14695,0,0.31845,0,0,0,0,0,0
"sub_9002000001475747LL",0,11.35046,0,0.08571,0.40389,0,0.11946,0.41685,0.17442,0,0.94561,0.02595,0,0,0,0,0,0,0
"sub_9002000001475980LL",0,10.78278,0,2.66714,2.6529,0,0.30696,3.4861,2.66566,0,0.02603,0,0.08793,0,0.09137,0,0,0,0
"sub_9002000001476065LL",0,5.70843,0,6.72039,10.7402,0,0.19972,6.21506,3.39471,0,0,0,0.05771,0,0,0,0,0,0
"sub_9002000001476074LL",0,5.47979,0,8.37301,5.11658,0,0.79661,14.41278,5.70806,0,0.0735,0,0.21119,0,1.46034,0,0,0,0
"sub_9002000001476261LL",0.03287,3.34174,0.01471,2.07333,0,0,1.49095,5.87588,0.04422,0,0.21361,0,0,0,9.52997,0,0,0,0
"sub_9002000001476459LL",0.00769,8.91626,0,4.66881,4.47831,0,2.51244,3.83808,0.2358,0,0.46938,0,0.13534,0,0,0,0,0,0
"sub_9002000001476720LL",0.20822,5.54434,0,3.17936,3.368,0.02438,1.54687,5.46487,0.60018,0,0.06969,0,0.29383,0,0,0,0.70032,0.03001,0
"sub_9002000001476931LL",0,6.1653,0,0.50428,1.979,0,0.08806,7.00412,0.5823,0,0.00446,0,0.2833,0.22649,0.27649,0,0,0,0
"sub_9002000001477035LL",0.08761,10.57452,0.19647,0.1434,0,0.01697,4.57215,0.01748,0.40353,0,0.02572,0,1.63644,0,0,0,0,0,0
"sub_9002000001477160LL",0.13782,5.24957,0,9.64163,6.10213,0,5.58285,3.60062,1.24445,0,0.30299,0,0.0781,0,0,0,0,0,0
"sub_9002000001477438LL",0.0621,4.9666,0.02154,9.30195,4.76465,0,5.20423,9.92707,2.09421,0,0.58329,0,1.14366,0,0.14064,0,0,0,0
"sub_9002000001477607LL",0,4.5662,0,7.63268,9.44379,0,1.41998,11.60672,1.88103,0,0,0,0.76317,0,0,0,0,0,0
"sub_9002000001477859LL",0.00799,3.7452,0,1.75714,2.00265,0,0.43661,6.97031,0.268,0,0.06523,0,0.02023,0,10.52299,0,0,0,0
"sub_9002000001477886LL",0.15199,8.41776,0,1.75255,0.77429,0,2.13281,8.6655,3.37829,0,0,0,0.12449,0,2.34976,0,17.00264,0,0
"sub_9002000001478005ALL",0,11.87777,0.83011,4.74217,3.62162,0,3.44089,0,3.6347,0,0.05136,0,0.24818,0,0,0,0,0,0
"sub_9002000001478103LL",0,3.33642,0,8.57272,0,0,0.67779,0.01468,0.93201,0.08059,0,0,0.44773,0,0,0,1.64816,0,0
"sub_9002000001478767LL",0,4.40749,0.13747,6.36936,3.2325,0.02596,0.32574,4.01157,2.86741,0,0.10604,0,0.08501,0,4.58427,0,0,0,0
"sub_9002000001478776LL",0.24105,3.71091,0.04769,6.35877,3.70268,0,4.47245,7.07749,1.45985,0,5.37723,0,0.4929,0,0,0,0.05123,0,0
"sub_9002000001479129LL",0,0.40662,0,3.48847,1.22164,0,2.76368,14.68717,0.54297,0,0,0,0.19011,0,0,0.00037,0,0,0
"sub_9002000001479951LL",0.03065,1.03341,0,1.9463,0.9817,0.01033,6.50462,4.53114,0.13824,0,1.25904,0,0,0,0.11564,0,11.25523,0,0
"sub_9002000001480184LL",0.02435,2.02699,0,3.51904,7.40243,0,0.72829,4.56053,4.58189,0,0.01787,0,0.34957,0,0.67036,0,0.00362,0.16441,0
"sub_9002000001480326LL",1.24057,5.14447,0,2.35616,1.88586,0,0.3822,0.01,4.31757,0,2.01673,0,0.07275,0,0,0,0,0,0
"sub_9002000001480470LL",0.13734,7.47281,0,4.13193,2.88045,0,1.77815,5.87816,1.41382,0,0.1298,0,0.22079,0,0,0,0.54288,0,0
"sub_9002000001480836LL",0.21789,0.19028,0,0.45697,1.70823,0,0.35929,5.01756,0.35606,0,0.19618,0,0,0,0,0,0,0,0
"sub_9002000001480980LL",0.16316,0.0838,0.53457,0,0,0.00177,2.10318,0.06472,0,0,1.56374,0,1.13709,0,0,0,0,0,0
"sub_9002000001480999LL",0.16019,5.03839,0.42983,1.50236,1.28956,0,4.24914,8.10529,7.50994,0,0.60774,0,0.47087,0,0,0,0,0,0
"sub_9002000001481486LL",0.07952,4.30101,0.00588,4.04471,4.03197,0,1.94929,0.00603,6.265,0,0,0,0,0,0,0,0,0,0
"sub_9002000001482133LL",0.19087,8.35993,0.65968,2.356,4.91903,0.00165,5.14438,0,1.28837,0,0.02876,0,1.14179,0,0,0,0,0,0
"sub_9002000001482222LL",0,9.34515,0.00156,5.86293,1.59915,0.00213,14.99853,4.70757,1.23507,0,0.72367,0,0.68469,0,2.70254,0.17286,0,0.22142,0
"sub_9002000001482536LL",0,4.0569,0,3.1907,2.98892,0,0.31065,3.12746,0.2642,0,0,0,0,0,1.00344,0.01922,0,0,0
"sub_9002000001482920LL",0.1979,2.50627,0,0.8553,4.67313,0,1.37167,6.22282,0.36609,0,0.24695,0,0.02943,0,0,0,0,0,0
"sub_9002000001482939LL",0.28982,8.72176,0.19595,5.35522,3.09544,0,10.16085,3.96862,0.85275,0,0.06901,0,0.32682,0,0,0,0.01983,0.03309,0
"sub_9002000001483041LL",0,1.25562,0.665,0.0825,0.50576,0,0.79074,7.10007,0.4766,0,5.26378,0.05932,0.07284,0,0,0,0,0,0
"sub_9002000001483515LL",0.04272,7.44263,0.04191,4.23521,2.5859,0,1.25851,1.97563,1.03226,0,0.03431,0,0.28166,0,0,0,0.79569,0,0
"sub_9002000001483622LL",0.92926,0.83368,0.2753,13.2564,4.43371,0,19.33186,0.02797,0.00147,0.22044,0.01594,0,0,0,0.00899,0,0,0,0
"sub_9002000001484586LL",0,1.94035,0,8.30887,3.45937,0,11.22535,6.21142,1.14984,0,0.11686,0,0.15674,0,0.23558,0,0,0,0
"sub_9002000001484871LL",0.05284,2.73884,4.98721,0.31898,0.70862,0.00251,3.62449,3.74502,1.24014,0,0.23707,0,0.05049,0,0.91871,0,0,0,0
"sub_9002000001484933LL",0,4.80737,0.41438,1.42886,1.44333,0,1.41746,4.81489,0.85999,0,0.13986,0,0.2221,0,1.00321,0,0,0,0
"sub_9002000001485725LL",2.05776,3.20167,0,4.47052,5.82438,0,6.47346,7.74234,2.65453,0,0.05716,0,0,0,0.20718,0,0,0.01689,0
"sub_9002000001486348LL",0,12.4505,0,7.90847,2.6971,0,6.1523,9.32922,1.65168,0,0.03818,0,0.20232,0,0,0,0,0,0
"sub_9002000001486419LL",0,6.75564,0,14.16629,3.67522,0,1.44912,17.75076,0.49698,0,0.12745,0,0.12675,0,0,0,0,0,0
"sub_9002000001486491LL",0.04364,2.29583,0,1.30228,2.55248,0,0.96556,3.77908,0.89516,0,0.03752,0,0.1798,0,2.89317,0,0,0,0
"sub_9002000001487499LL",0.03916,12.73088,0,7.69601,2.43619,0,1.42303,7.42493,1.59935,0,0.06714,0,0.79573,0,0,0,0.95027,0,0
"sub_9002000001487873LL",0.02481,5.96457,0,1.57133,2.4741,0,0.29276,5.71547,0.65514,0,0.31423,0,0.13481,0,0,0,0,0,0
"sub_9002000001487891LL",0.06069,12.58537,0,5.39448,3.08446,0,4.23272,6.16652,0.70945,0,0.00705,0,0.12697,0,0,0,0,0,0
"sub_9002000001488502LL",1.73492,10.1721,0,7.26636,2.88619,0,2.60109,7.28987,1.81309,0,0.22134,0,0.40322,0,0,0,0,0,0
"sub_9002000001488665LL",0.09058,10.66788,0,3.3606,5.62106,0,0.7331,12.123,1.12658,0,0.0055,0,0.73412,0,0,0,0.02238,0.01474,0
"sub_9002000001488899LL",0.20716,7.99916,0.38715,9.46104,2.61185,0,3.87657,3.82596,1.51512,0,0.22251,0,0.30211,0,0,0,0,0,0
"sub_9002000001488941LL",0,1.14179,0,0,0,0,7.49676,12.68982,0,0,0,0,0,0,0.00048,0,0,0,0
"sub_9002000001489152LL",0.14966,6.50695,0.05078,2.13251,1.18352,0,0.87626,4.24398,1.50914,0,0.30582,0,0.04259,0,3.02884,0,0,0,0.0635
"sub_9002000001490171LL",0.09827,2.28906,0,1.80227,3.91944,0.19594,9.83097,9.9182,3.1796,0,2.83598,0,0.06678,0,0,0,0,0,0
"sub_9002000001490396LL",0.054,6.68644,0,0,1.69175,0,1.09249,3.5982,1.9298,0,0.28953,0,0,0,0,0,0,0,0
"sub_9002000001490968LL",0.132,8.0674,0,2.17742,3.48941,0,1.59267,5.54045,2.76429,0,0.07584,0,0.12201,0.13986,0,0,0,0,0
"sub_9002000001491114LL",0.08918,11.11427,0,6.75638,0,0,4.54162,0.01882,0.76745,0.01465,0,0,0,0,0,0,0,0,0
"sub_9002000001491437LL",0.16036,5.20364,0.02004,3.18588,2.53008,0,1.49425,0.04943,0.58876,0,0.02932,0,0.2529,0,1.48793,0,0,0,0
"sub_9002000001491778LL",0,2.18413,0,5.29971,1.42458,0,1.67347,12.70189,1.00531,0,0.11945,0,0.02438,0,3.30832,0,0,0,0
"sub_9002000001491867LL",0,10.46161,0,11.37256,6.20158,0,5.43721,5.59077,2.67219,0,0,0,0.59588,0,0,0,0,0,0
"sub_9002000001492917LL",0.07886,8.22355,0,4.40039,3.02531,0,5.15228,11.53579,4.6043,0,0.72062,0,0.56671,0,0,0,0,0,0
"sub_9002000001492953LL",0,12.63158,0,1.9485,1.93903,0,0.83607,9.9062,6.22791,0,0,0,0,0,0,0,0,0,0
"sub_9002000001493342LL",0.33745,6.4348,0,7.48669,6.35476,0,0.58027,4.26839,0.82733,0,0.12104,0,0.4089,0,0,0,0,0,0
"sub_9002000001493674LL",0.0398,6.28793,0.01005,4.83954,1.49416,0,0.28697,4.89269,0.48467,0,0.11865,0.00076,0.05676,0,0.46148,0,0.4208,0,0
"sub_9002000001493718LL",0,3.68156,0,2.16414,6.52726,0,3.43227,15.48077,0.16562,0,0.00101,0,0.55377,0,0,0,0,0,0
"sub_9002000001494617LL",0,4.80164,0,0.39376,3.35774,0,5.07977,9.03902,2.63181,0,0,0,0.24967,0,0,0,0,0,0
"sub_9002000001494958LL",0.21775,10.53118,0,3.95038,2.46695,0.01403,2.05256,13.03995,6.45671,0,0.01538,0,0.04958,0,0,0,0.14378,0.03088,0
"sub_9002000001495507LL",0.02918,3.73977,0.44724,3.51963,1.57154,0,1.16052,7.14634,0.70476,0,0.13964,0.00884,0.08434,0,0,0,2.80999,0,0
"sub_9002000001495848LL",0,13.9514,0,2.71438,3.95563,0,0.10423,5.49223,0.22525,0,0,0,0.03147,0.10422,0,0,0,0,0
"sub_9002000001496442LL",0.04296,6.00926,0.17876,11.1798,2.20914,0,0.59802,3.75906,0.85016,0,0.10374,0,0.43721,0,0,0,0,0,0
"sub_9002000001496596LL",0.07162,7.23997,0.05421,3.72238,3.44032,0,0.57118,9.64902,0.75509,0,0.03561,0,0.21561,0,0,0,0,0,0
"sub_9002000001496630LL",0.82874,4.7391,0.19474,1.83177,2.55446,0,1.5995,6.0099,0.33818,0,0.00512,0,0.68784,0,0,0,1.49021,0,0
"sub_9002000001497216LL",0,6.56656,0.00083,3.40775,2.59444,0,1.39504,6.23361,0.21692,0,0.14877,0,0.35967,0,2.66269,0,0,0,0
"sub_9002000001498106LL",0,16.55174,0,2.19453,4.11961,0,0.4265,6.00588,0.62529,0,0.06491,0,0.12071,0,0,0,0,0,0
"sub_9002000001498948LL",0.10272,5.17845,0.01528,0,0,0,0,7.3309,0.16718,0,1.92957,0,0,0,0,0,0,0,0
"sub_9002000001501005LL",0.0238,8.60744,0,3.1868,5.00375,0,6.68485,8.45619,0.76112,0,0.02372,0,0.32467,0,1.50116,0,0.3024,0,0
"sub_9002000001501041LL",0.00621,0.26494,0,0.05986,2.07669,0,0.76142,20.06654,0.18204,0,0,0,0,0,0,0,0,0,0
"sub_9002000001501838LL",0.23055,4.68283,0,0.3026,2.0666,0,1.24979,5.78694,0.7867,0,0.74855,0,0.06428,0,0,0,0,0,0
"sub_9002000001501892LL",0.13618,8.70823,0.23895,5.65739,3.61883,0,1.57201,0.00753,0.75989,0,1.56544,0,0.03998,0,0,0,2.94601,0,0
"sub_9002000001503369LL",0,1.11862,1.04357,1.35512,1.72803,0.06952,0.43559,11.51703,1.18892,0,0.28169,0,0.10666,0,11.38661,0,0,0,0
"sub_9002000001503538LL",0,10.21773,0,3.23099,3.9869,0,0.95539,5.61488,1.94996,0,0.00758,0,0.08935,0.02098,4.64222,0,1.93828,0,0
"sub_9002000001503823LL",0.30625,3.7822,0,1.43312,1.88662,0,2.10841,3.43559,0.45636,0,0.36802,0,0.02301,0,0,0,0,0,0
"sub_9002000001504132LL",0.6558,20.67256,0,0.00219,0.00297,0,0,11.85688,0.03081,0,0.03539,0,0,0,0,0,0,0,0
"sub_9002000001504212LL",0.01905,3.67555,0,1.62592,4.06556,0,1.29382,4.31632,0.28248,0,0.09475,0,0,0,0,0.28663,0,0,0
"sub_9002000001504221LL",0.11825,4.82602,0,1.14252,3.88908,0,0.6721,7.97405,1.03849,0,0.02474,0,0.04552,0,0,0,0,0,0
"sub_9002000001504910LL",0,4.76276,0,2.66116,6.03037,0,0.50955,5.72325,0.57092,0,0,0,0.04281,0,0,0,0.02625,0.46192,0
"sub_9002000001505022LL",0.1865,2.67471,0.06659,1.4181,1.35016,0,3.30202,6.83512,0.3768,0,0.02185,0,0.02397,0,5.50617,0,0,0,0
"sub_9002000001505185LL",0.41091,5.05291,0,2.33912,10.21071,1.13332,1.46322,6.97495,0.33891,0,0.1604,0,0.18957,0,0.21806,0,0,0,0
"sub_9002000001505530LL",0.13292,1.66869,0,0.32577,1.60111,0,4.9276,19.28825,3.44759,0,1.4482,0.0027,0,0,6.61356,0,0,0,0
"sub_9002000001506048LL",0.09156,5.05794,0.09826,5.07452,2.1407,0,2.13324,8.76857,0.78026,0,0.05343,0,0.23555,0,4.70839,0,0.08293,0,0
"sub_9002000001506333LL",0,3.8519,0,0.07706,2.37207,0,0.03421,10.76224,0.6334,0,0,0,0,0,0,0,0.05722,0,0
"sub_9002000001506629LL",0.00049,1.51631,0.02818,0.3851,0.51749,0,0.70193,6.71156,2.49107,0,0.92611,0,0.06535,0,3.53087,0,0,0,0
"sub_9002000001506914LL",0.00149,2.16229,0,1.16723,2.21113,0,0.35498,2.6182,0.54199,0,0.21549,0,0.04384,0,0,0,0,0,0
"sub_9002000001507813LL",0,3.91,0,6.64808,1.89789,0,3.23897,20.12492,0.00914,0,0,0,0,0,0,0.03075,0,0,0
"sub_9002000001508258LL",0.15342,7.7741,0,5.05841,3.90668,0.00652,4.58273,6.09577,1.84834,0,0.3741,0,0.15814,0,0,0,0,0,0
"sub_9002000001508561LL",0.28226,10.39582,0,5.41505,4.71197,0.00289,0.33926,4.35671,0.45275,0,0.03917,0,0,0,0,0,0,0,0
"sub_9002000001509470LL",0.11586,13.12576,0,8.25078,1.61202,0,10.11511,0,1.72351,0,0,0,0,0,0,0,0.03573,0.07697,0
"sub_9002000001510130LL",0.61261,8.69803,0,7.04566,3.20503,0,2.63723,3.92036,2.25207,0,0.01372,0,0.06105,0,0,0,0,0,0
"sub_9002000001510962LL",0.1713,5.01837,0.12307,7.32063,2.298,0.02629,6.40132,14.70619,0.83058,0.00624,0.0961,0,0.55404,0,0,0,0,0,0
"sub_9002000001511413LL",0.415,0.34127,0,0.04156,3.68123,0,0.99491,14.23742,0.02492,0,0,0,0.00219,0,0,0,0,0,0
"sub_9002000001512027LL",0.38331,6.40844,0,2.8175,6.6628,0,3.37919,16.28905,4.10624,0,0.00178,0,0.3987,0,0,0,0,0,0
"sub_9002000001512770LL",0.0858,7.71716,0,14.54894,4.04074,0,1.16809,6.52668,6.75879,0,0.52143,0,0.13363,0,0,0,0,0,0
"sub_9002000001514308LL",0,5.88373,0,4.1658,3.96736,0,3.47638,10.55517,3.99914,0,0.09131,0,0.20428,0,0,0,0,0,0
"sub_9002000001515190LL",0,0.12384,0,3.99335,0,0,2.28087,12.37983,0.29778,0,0,0,0.02558,0,0,0,0,0,0
"sub_9002000001515593LL",0,10.77965,0.21338,19.90734,1.366,0,1.49865,10.19548,1.95156,0,0.03376,0,0,0,0,0,0,0,0
"sub_9002000001516607LL",0.13629,5.86876,0,5.00593,3.9916,0,2.60602,3.22212,1.58753,0,0,0,0.53203,0,0.51067,0,0,0,0
"sub_9002000001517041LL",0.0517,2.54135,0,0.57683,3.38345,0,0.38718,4.06212,0.62832,0,0,0,0.02428,0,1.38296,0,0,0,0
"sub_9002000001517364LL",0,7.55056,0,2.35245,3.19882,0,2.058,14.24392,1.19701,0,0,0,0.01684,0,0,0,0,0,0
"sub_9002000001518521LL",0.05796,0.89669,0,0.40231,5.45576,0.00325,0.74667,6.79432,0.21592,0,0,0,0.01534,0,0.66294,0,0,0,0
"sub_9002000001518970LL",0.14502,6.51209,0,3.93255,3.76073,0,10.50862,19.28147,6.00155,0,0,0,0,0,0,0,0.58861,0,0
"sub_9002000001519681LL",0.12042,10.06883,0.05854,6.70917,1.72957,0.1854,3.05331,0,1.48421,0,0.03238,0,0.16967,0,0,0,0,0,0
"sub_9002000001519968LL",0.52871,5.66863,0,1.04878,0.28547,0,0.53353,11.46013,0.30342,0,0.98715,0,0.0343,0,0,0,0,0,0
"sub_9002000001520388LL",0.04868,11.03774,0.12083,8.4518,3.09975,0,6.01303,3.50486,0.77885,0,0,0,0.08351,0,0.02293,0,0.30752,0.08517,0
"sub_9002000001521222LL",0.0848,14.09063,0,6.78705,2.85723,0,1.61612,7.04975,0.43428,0,0,0,0.42912,0,0.00265,0,0,0,0
"sub_9002000001521670LL",0.11753,8.02514,0,2.71487,1.34636,0,0.41586,2.17394,1.3372,0,0,0,0.09232,0,0,0,0,0,0
"sub_9002000001522195LL",0.84547,15.00068,0,6.97758,2.40755,0,5.91682,7.65027,0.99069,0,0.015,0,0.63073,0,0,0,0,0,0
"sub_9002000001522382LL",0.00579,5.6035,0,3.91383,3.18626,0,1.16228,6.26396,0.92398,0,0.13434,0,0.11541,0,0.25255,0,0,0,0
"sub_9002000001522730LL",0.55113,6.10715,0,1.2185,2.84906,0,18.77747,2.8759,0.24681,0,0.03408,0,0.13943,0,0,0,0,0,0
"sub_9002000001523320LL",0,1.49146,7.35419,7.45518,1.57617,0,6.19471,2.95397,0,0,16.10409,0,0,0,0.94546,0.1277,0,0,0
"sub_9002000001523343LL",0.01726,7.44512,0,3.64552,1.92217,0,2.93373,3.97497,0.38911,0,0.30471,0,0.06879,0,0,0,0,0,0
"sub_9002000001523405LL",0,7.51772,0,2.19816,2.0422,0,0.78227,3.69142,0.42874,0,0,0,0.07346,0,0,0,0,0,0
"sub_9002000001523915LL",0.02975,7.28508,0,4.35116,5.17678,0,1.66548,3.04591,0.78568,0,0.35558,0,0.25077,0,0,0,9.83764,0.22161,0
"sub_9002000001524190LL",0,2.02191,0,2.42296,3.95445,0,0.88028,10.51993,2.33161,0,0.13043,0,0.00686,0,9.16606,0,0,0,0
"sub_9002000001524270LL",0.20046,0.73318,0,0.66383,1.58997,0.01129,0.32778,6.97536,0.05647,0,2.77871,0.94639,0,0,0.06649,0,0,0,0
"sub_9002000001524672LL",0.00413,7.09228,0.01972,6.76845,4.61303,0,3.05596,2.57541,1.01248,0,0.54651,0,0.19124,0,0,0,0,0,0
"sub_9002000001525016LL",0,6.00011,0,3.98673,2.83227,0,1.26879,10.19663,0.89383,0,0.03926,0,1.06025,0,0,0,0,0,0
"sub_9002000001525624LL",0,16.55862,0,10.05847,5.69428,0,5.73842,0.02178,2.97407,0,0,0,1.65618,0,0,0,0,0,0
"sub_9002000001525642LL",0,6.75795,0,2.00108,3.60166,0.01553,11.82035,2.82245,0.97208,0,0,0,1.04218,0,0.65114,0,0,0,0
"sub_9002000001526040LL",0.02461,6.89153,0,5.18519,2.72065,0,2.11306,2.72243,0.01939,0,0,0,0,0,0.00045,0,0,0,0
"sub_9002000001526416LL",0.22684,5.85099,0.45871,3.55091,3.60633,0,11.84617,0.31231,0.15074,0,0.25595,0,0.39416,0,0.03161,0,0,0,0
"sub_9002000001526900LL",0.00855,5.40006,0,1.77153,2.49452,0,0.29921,2.49645,0.43308,0,0.00329,0,0.07179,0,0,0,0,0,0
"sub_9002000001527093LL",0.02864,4.0109,0,0.50282,3.94812,0,3.51699,6.64922,0.81175,0,0.01153,0,0.04268,0,1.58701,0,0,0,0
"sub_9002000001527262LL",0.0605,12.34609,0,4.17054,1.23591,0.48181,3.25847,7.75491,7.83243,0,0.16931,0,0,0,0,0,0,0,0
"sub_9002000001527647LL",0,12.75203,0,8.22597,0.92524,0,1.32662,5.36181,0.3179,0,0,0,0.18308,0,0,0,0,0,0
"sub_9002000001528090LL",0,3.30025,0,3.04527,0.89347,0,5.16515,7.39207,0.94526,0,0,0,0.06183,0,0,0,0,0,0
"sub_9002000001528680LL",0.12965,3.38537,0,2.0404,2.02108,0.01274,0.31754,4.90212,0.66307,0,1.84441,0,0.13226,0,0,0,0,0,0
"sub_9002000001528789LL",0.05712,8.76575,0,3.28625,4.39006,0.00347,5.64098,13.23029,3.17537,0,0,0,0.33961,0,4.91235,0,0,0,0
"sub_9002000001529614LL",0,2.75736,0,7.77074,12.4002,0,9.83688,14.60654,0.52716,0,0,0,0.10923,0,0,0,0,0,0
"sub_9002000001529991LL",0.03628,8.03494,0,1.48719,3.20812,0,0.26579,5.62768,2.46415,0,0.00105,0,0,0,0,0,0,0,0
"sub_9002000001530437LL",0.04708,8.42823,0.02963,1.80447,3.68608,0,3.7829,7.549,1.809,0,0.17172,0,0.36198,0,0,0,2.0869,0,0
"sub_9002000001530470LL",0.10205,2.30697,13.52633,0.08377,2.0648,0.02777,5.73411,4.61482,1.95731,0.00344,0.421,0.00345,0.06753,0,0,0,0,0,0
"sub_9002000001530580LL",0,5.71582,0,4.03337,3.40557,0,1.3401,9.06992,0.99286,0,0.00744,0,0.27211,0,0,0,0,0,0
"sub_9002000001530830LL",0.64444,3.08763,0,1.83915,4.40737,0,2.54548,3.54461,0.64256,0,0.74631,0,0.15709,0,0,0,0,0,0
"sub_9002000001530894LL",0.00108,4.83617,0.00153,8.18796,2.39071,0,2.60014,13.63524,1.66719,0,0,0,0.20155,0,0,0,0,0,0
"sub_9002000001531238LL",0.02487,9.97162,0.23083,1.21102,2.1472,0,1.45524,4.12353,1.0358,0,0.03271,0,0.25518,0,2.78545,0,0.11437,0,0
"sub_9002000001531363LL",0.052,1.78494,0,7.14731,6.46628,0,1.84499,6.69494,4.2855,0,0.00191,0,1.31894,0,0,0,0,0,0
"sub_9002000001531610LL",0,5.24259,0,4.8696,0,0,12.77572,11.82121,4.21405,0.00199,0.00574,0,0.90445,0,0,0,0,0,0
"sub_9002000001531940LL",0.04836,3.57416,0,1.77917,0.43736,0,1.65094,7.14886,1.27487,0.01163,0.02517,0,0,0,4.56927,0.07857,0,0,0
"sub_9002000001532333LL",0.02023,12.03792,0,3.12903,5.27043,0,3.56466,8.38716,1.53467,0,0.00903,0,0.33052,0,0,0,0,0,0
"sub_9002000001532389LL",0.15802,5.72898,0.05646,4.44452,3.66694,0.03278,0.57939,3.64331,3.3935,0,0.41737,0,0.63992,0,3.5492,0,0,0,0
