"","Bacteroides_thetaiotaomicron","Faecalibacterium_prausnitzii","Bacteroides_fragilis","Fusicatenibacter_saccharivorans","Dorea_longicatena","Intestinimonas_butyriciproducens","Anaerostipes_hadrus","Collinsella_aerofaciens","Blautia_obeum","_Clostridium__scindens","Alistipes_finegoldii","Dielma_fastidiosa","Eubacterium_ramulus","Clostridium_paraputrificum","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_animalis","Lactobacillus_acidophilus","Lactobacillus_gasseri"
"IBD_1025",0.18674,2.32498,0,0.22262,0.45683,0,0.49528,0.4796,0.07407,0,0.62666,0,0.07475,0,0,0,0,0,0
"IBD_1026",1.2381,12.71488,0,0.16873,0.30496,0,0.16408,0.04433,0.09866,0,2.38929,0,0.00343,0,0,0,0,0,0
"IBD_1027",0.39222,9.56236,0,0.06449,0.44248,0,1.51612,0.50391,0.42852,0,0.73971,0,0.02844,0,0,0,0.16584,0.02471,0
"IBD_1028",0.60377,10.81883,0,0.01987,0.5267,0,3.06974,0.25748,0.57213,0,0.32112,0,0,0,0,0,0.04697,0,0
"IBD_1029",0.7008,9.43842,0,0.68908,0.04262,0,0.28081,0.04458,0.00476,0,3.04445,0,0,0,0,0,0,0,0
"IBD_1030",0.08464,5.33786,0,0.19221,0.14696,0,0.09481,0.11166,0.06089,0,0,0,0.13141,0,0.03304,0,0,0,0
"IBD_1031",0.13642,4.60712,0,0.36087,0.24213,0,0.04744,0.28375,0,0,0.00113,0,0.18493,0,0.02602,0,0,0,0
"IBD_1032",0.03971,4.60837,0,0.30838,0.25504,0,0.03341,0.07488,0.00467,0,0,0,0.05316,0,0.00826,0,0,0,0
"IBD_1033",0,1.86143,7.57458,0.02988,0.07609,0,0.0895,0.05536,0.20022,0,0.07642,0,0,0,0,0,0,0,0
"IBD_1034",0,24.23998,0,0.10756,0.35047,0.01771,0.0387,0.07925,0.01331,0,0,0,6e-04,0,0.04394,0,0,0,0
"IBD_1035",0,35.22858,0,0.19571,1.02872,0,0.74204,0.71066,1.28091,0,0,0,0.1905,0,0.12947,0,0,0,0
"IBD_1036",0,31.01592,0,0.28861,1.65821,0,0.6076,0.50571,1.4242,0,0,0,0.20009,0,0.07203,0,0,0,0
"IBD_1037",0.0065,9.68036,0,0.13415,0.2558,0,0.72957,0.05433,0.29356,0,0,0,0.22771,0,0.07249,0,0,0,0
"IBD_1038",0.00221,14.58041,0,0.13196,0.10672,0,0.51857,0.14969,0.03402,0,0,0,0.05498,0,0.02023,0,0,0,0
"IBD_1039",0,9.69119,0,0.45996,0.32356,0,0.12463,0.06258,0.02325,0,0,0,0.01862,0,0,0,0,0,0
"IBD_1040",0.48546,11.69586,9.26139,0.37784,0.13441,0,0.61596,0,0.64685,0,0.4155,0,0.02183,0,0,0,0,0,0
"IBD_1041",0.1764,16.37472,5.40555,0.93637,0.37792,0,1.27041,0,1.54924,0,0,0,0.00821,0,0,0,0,0,0
"IBD_1042",7.76432,12.26965,0,1.21702,0.08395,0.04728,0.00915,0.02738,0,0,0.21946,0,0,0,0,0,0,0,0
"IBD_1043",0,6.95817,5.62271,0.10843,0.1097,0,0.39049,0.03357,0.1663,0,0.20183,0,0,0,0.06803,0,0,0,0
"IBD_1044",0,10.21468,3.30672,0.04887,0.26042,0,0.15892,0.03947,0.87579,0,0.30009,0,0.0088,0,0.02056,0,0,0,0
"IBD_1045",0,18.6564,4.16408,0.0963,0.08513,0,0.15463,0.01777,0.67393,0,0.23098,0,0,0,0.01909,0,0,0,0
"IBD_1046",0,16.31177,3.43647,0.05073,0.25135,0,0.12826,0,0.43563,0,0.07189,0,0,0,0,0,0,0,0
"IBD_1047",0.29541,10.16984,0,0.50502,0.27073,0,0.65321,0.63111,0.06375,0,3.4193,0,0.00251,0,0,0,0,0,0
"IBD_1048",0.55427,8.05826,0,0.4535,0.22315,0,1.33532,0.21635,0.129,0,3.3314,0,0,0,0,0,0,0,0
"IBD_1049",0.44386,16.54944,0,0.33808,0.18954,0,0.48963,0.58802,0,0,1.43018,0,0,0,0,0,0,0,0
"IBD_1050",13.03189,3.59757,0.15843,4.26284,0,0,5.52316,0,0,0,0,0,0,0,0.14524,0,0,0,0
"IBD_1051",17.38588,3.56852,0.03127,0.15034,0,0,0.44592,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1052",6.50124,2.98811,0.08054,2.04861,0,0,0.58139,0,0,0,0,0,0,0,0.01503,0,0,0,0
"IBD_1053",3.62317,1.35268,0.02414,0.10823,0,0,3.07086,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1054",16.87325,0.78878,0.09129,0.22071,0,0,0.23138,0,0,0,0,0,0,0,0.00188,0,0,0,0
"IBD_1055",0.01135,13.29346,0,0.23012,0.17349,0,0.1335,0.37698,0.03914,0,0.00965,0,0.01466,0,0.09848,0,0,0,0
"IBD_1056",0.04665,16.66352,0,0.52878,0.07872,0,0.09349,0.05053,0.03735,0,0,0,0.0776,0,0.10613,0,0,0,0
"IBD_1057",0.00434,12.97457,0,0.89588,0.66407,0,0.33667,0.06394,0.05658,0,0,0,0.15131,0,0.04852,0,0,0,0
"IBD_1058",0.00838,14.73251,0,0.35803,0.14761,0,0.13603,0.23945,0.04132,0,0,0,0.04396,0,0.02757,0,0,0,0
"IBD_1059",0,15.41578,0,0.36608,0.44687,0,0.33558,0.12921,0.12045,0,0,0,0.06004,0,0.06004,0,0,0,0
"IBD_1060",0,32.63835,6.02454,0,0.00121,0,2.7782,0.04169,1.59757,0,0.00355,0,0,0,0.07175,0,0,0,0
"IBD_1061",0,22.29851,10.80633,0.68477,0.20145,0,0.26687,0.05652,0.18676,0,0.03082,0,0,0,0.00385,0,0,0,0
"IBD_1062",0,11.24118,4.03599,0.2151,0.18582,0,0.30595,0.00427,0.34262,0,0.20547,0,0,0,0.0178,0,0,0,0
"IBD_1063",0,8.7251,6.67267,0.17379,0.0466,0,0.04357,0.07701,0.03633,0,0.85237,0,0,0,0.03334,0,0,0,0
"IBD_1064",0,29.14467,6.04209,1.17218,0.12267,0,0.1005,0.06478,0.1318,0,0.05558,0,0,0,0.09978,0,0,0,0
"IBD_1065",0,21.32239,6.72138,0.34668,0.06194,0,0.10605,0.03347,0.12011,0,0.03623,0,0,0,0.03526,0,0,0,0
"IBD_1066",0,4.78152,3.36299,0.17272,0.38712,0,0.61032,0.03965,1.29409,0,0.12577,0,0,0,0.14557,0,0,0,0
"IBD_1067",0,3.72866,1.81657,0,0,0,0.03691,0,0.00613,0,0,0,0,0,0,0,0,0,0
"IBD_1068",4.23264,2.53004,8.79415,0,0.25084,0,0.13084,0,0.01467,0.00412,0.79569,0.11681,0.0376,0,0,0,0.08235,0,0
"IBD_1069",0.29391,2.41588,6.31225,0,0.04803,0,0.11659,0,0,0.00055,0,0.01488,0.00701,0,0,0,0.01726,0,0
"IBD_1070",0.55854,3.11587,4.35167,0,0.04061,0,0.00478,0,0,0,1.15312,0.04754,0.05551,0,0,0,0,0,0
"IBD_1071",0.07239,3.6044,2.75211,0,0.11035,0,0.03417,0,0,0,1.04134,0.014,0.00562,0,0,0,0,0,0
"IBD_1072",0.32115,8.31719,2.74092,0,0.78566,0,0.41885,0,0.06186,0,0.10006,0.10294,0.04097,0,0,0,0,0,0
"IBD_1073",0.02051,3.32523,1.20777,0,0.14385,0,0.03867,0,0.00065,0,0,0.02005,0,0,0,0,0,0,0
"IBD_1074",2.64841,4.52048,0.32197,0,0,0,0,0,0.69447,0,0,0,0,0,0,0,0,0,0
"IBD_1075",34.53019,1.64749,0.14573,1.64543,0,0,0,0,0,0,0,0.00437,0,0,0,0,0,0,0
"IBD_1076",24.8759,1.88629,0.21192,0.64457,0,0,0,0,0,0,0,0.02064,0,0,0,0,0,0,0
"IBD_1077",17.32148,8.15959,0.36744,1.00068,0,0,0,0,0,0,0,0,0,0,0.04311,0,0,0,0
"IBD_1078",15.59673,4.46277,0.10067,1.02782,0,0,0,0,0,0,0,0.01089,0,0,0.1021,0,0,0,0
"IBD_1079",0,0,0,0,0,0,0,0,0,0,0,0,0,0.01307,0,0,0,0,0
"IBD_1080",0,0,0,0,0.26622,0,0,0,0,0,0,0,0,0.3678,0,0,0,0,0
"IBD_1081",0.22937,10.44766,0.22022,0.11418,0.41968,0,0.46612,0.00364,0.05384,0,0.02189,0,0.11122,0,0,0,0,0,0
"IBD_1082",0.06285,11.28066,0.01717,1.04118,0.48616,0,0.50022,0.49756,1.59777,0,0.05161,0,0.02376,0,0,0,0,0,0
"IBD_1083",0.01143,12.22049,0,0,0.0435,0.05711,0.0371,0.17289,0.09739,0,1.79469,0,0,0,0,0,0.0122,0,0
"IBD_1084",0.07962,16.39912,0,0,0.07881,0,0,0.38592,0.02042,0,1.14438,0,0,0,0,0,0.08585,0.00368,0
"IBD_1085",11.74475,3.31181,2.16595,0.02991,0.0813,0,0.47952,0,0.00182,0,1.00549,0.00036,0.01324,0,0,0,0,0,0
"IBD_1086",23.01995,1.20285,1.39524,0.07612,0.10946,0,0.08823,0,0,0,0.02599,0,0,0,0,0,0,0,0
"IBD_1087",5.21641,5.36132,0.26027,0.05408,0.05492,0,0.09761,0,0,0,0.13783,0,0,0,0,0,0,0,0
"IBD_1088",3.96707,2.80643,0.21644,0.04674,0.11084,0,0.40947,0,0.00704,0,0.01811,0,0,0,0,0,0,0,0
"IBD_1089",0,0.75695,0,0,0,0,0,0,0,0,0,0,0,0,0.47459,0,0,0,0
"IBD_1090",2.97473,7.08905,0,0,0,0,0.3965,0,0,0,0,0,0,0,0.03263,0,0,0,0
"IBD_1091",3.18108,8.03688,0,0,0,0,0.24192,0,0,0,0,0,0,0,0.04336,0,0,0,0
"IBD_1092",0.60775,4.4507,0,0,0,0,1.51053,0.07519,0,0,0,0,0,0,0.02553,0,0,0,0
"IBD_1093",0.41831,5.87424,0.05263,0,0,0,0.01696,0.21644,0,0,0,0,0,0,0.02472,0,0,0,0
"IBD_1094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.68914,0.34322
"IBD_1095",0,23.7852,0.36942,0.74347,2.40628,0,4.06595,0.06688,3.59685,0,0.00149,0,0,0,0.19548,0,0,0,0
"IBD_1096",0,11.41125,4.7313,0.28648,1.05632,0,0.86271,0.06929,0.22007,0,0.08018,0,0,0,0.01851,0,0,0.00311,0
"IBD_1097",0,17.77021,2.41911,0.50044,1.12591,0,0.82306,0.5929,0.2682,0,0.11511,0,0,0,0.04699,0,0,0,0
"IBD_1098",0,7.82729,1.16196,1.11465,0.75964,0,1.50308,0.05572,1.28949,0,0.04919,0,0,0,0.23375,0,0,0,0
"IBD_1099",0.05159,0.60263,0.94609,0,0.05868,0,0.01376,0.50671,1.26009,0.02722,1.31161,0.08461,0,0,0,0,0,0,0
"IBD_1100",0,4.72676,0.31397,0,0,0,0,0.03906,0.56051,0.00643,0,0,0,0,0,0,0,0,0
"IBD_1101",0,0.26539,7.94797,0,0,0,0,0.00089,0.01347,0.00172,0,0.12745,0,0,0,0,0,0,0
"IBD_1102",0,2.32265,5.49339,0,0,0,0,0.00574,0.18132,0.00379,0,0.0471,0,0,0,0,0,0,0
"IBD_1103",3.99652,10.26089,2.7368,2.43433,1.14233,0.18654,2.35146,0,0.37213,0,1.04602,0.03567,0,0.21506,0,0,0,0,0
"IBD_1104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.23635,0.52716
"IBD_1105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82681,0.01211
"IBD_1106",12.45284,10.09259,0.05769,0.32438,0,0,0.36444,0,0,0,0,0.00334,0,0,0.01645,0,0,0,0
"IBD_1107",0.0554,0.15158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1108",19.70418,2.47591,0.06007,0.37186,0,0,0.1571,0,0,0,0,0.04758,0,0,0,0,0,0,0
"IBD_1109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1111",0.01886,4.47949,0.38622,0,0.09723,0,0.10859,0,0,0,0.28663,0,0,0,0,0,0,0,0
"IBD_1112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1115",0.54312,7.9625,1.60426,0,0,0,0,0.00305,1.27096,0.00151,0,0.00735,0,0,0,0,0,0,0
"IBD_1116",0,5.60444,0.66228,0,0,0,0,0.00595,0.17398,0,0,0,0,0,0,0,0,0,0
"IBD_1117",0,29.2893,5.99052,0.75006,0.2502,0,0.30896,0.06797,0.4935,0,0.02665,0,0,0,0.06963,0,0,0,0
"IBD_1118",0,37.12315,4.75705,0.83455,0.12043,0,0.39983,0.15343,0.48203,0,0,0,0,0,0.07315,0,0,0,0
"IBD_1119",0,23.71692,4.43228,2.09708,0.8896,0,0.48198,0.11519,0.45712,0,0,0,0,0,0.03665,0,0,0,0
"IBD_1120",0,25.32833,2.08246,0.02003,0.10174,0,0.0533,0.01714,0.12632,0,0.00035,0,0,0,0.0066,0,0,0,0
"IBD_1121",0,16.87571,5.28311,0.37005,0.09389,0,0.29119,0.10114,0.15654,0,0.09002,0,0,0,0.01017,0,0,0,0
"IBD_1122",0.75477,1.28806,1.3525,0.14263,0.0486,0.00125,0,0,0,0,6.33266,0,0.01534,0,0,0,0,0,0
"IBD_1123",25.91456,5.82477,0.04953,0.27487,0,0,0,0,0,0,0,0.00303,0,0,0,0,0,0,0
"IBD_1124",0.68653,4.384,0.60209,0,0,0,0,0,0.03481,0,0,0,0,0,0,0,0,0,0
"IBD_1125",2.84101,2.39615,0.00799,0,0,0,0,0.00343,0.05431,0.00335,0,0.00534,0,0,0,0,0,0,0
"IBD_1126",0.28999,5.00216,8.91356,0,0,0,0,0,0.12958,0.00633,0,0,0,0,0,0,0,0,0
"IBD_1127",0.35115,5.50893,1.29387,0,0,0,0,0,0.79098,0,0,0,0,0,0,0,0,0,0
"IBD_1128",0.54381,1.62599,0.46643,0,0,0,0,0.00282,3.78473,0.02957,0,0.01622,0,0,0,0,0,0,0
"IBD_1129",21.68858,7.91342,0.24311,0.38776,0,0,0,0,0,0.033,0,0,0,0,0.07561,0,0,0.0087,0
"IBD_1130",21.46494,5.19862,0.21492,0.43167,0,0,0,0,0,0,0,0.1095,0,0,0.02012,0,0,0,0
"IBD_1131",21.75333,3.126,0.1118,1.14755,0,0,0,0,0,0,0,0.04042,0,0,0.00167,0,0,0,0
"IBD_1132",18.82637,2.07581,0.2279,0.71103,0,0,0,0,0,0,0,0.01726,0,0,0.04725,0.00637,0,0,0
"IBD_1133",27.52925,5.61197,0.35052,0.09957,0,0,0,0,0,0,0,0,0,0,0.04655,0,0,0,0
"IBD_1134",1.88405,1.85292,0.47516,0.0311,0.02057,0.02715,0.04147,0.00847,0.098,0,0.18735,0,0,0,0,0,0,0,0
"IBD_1135",0.635,0.37701,0.8886,0,0.04536,0,0.00776,0,0,0,0.60293,0,0.00377,0,0,0,0,0,0
"IBD_1136",0.36576,2.89941,1.11027,0,0.2277,0,0.04065,0,0.00419,0,0.85804,0.02057,0.03986,0,0,0,0,0,0
"IBD_1137",0.07253,4.98659,0.84819,0,0.28939,0,0.17964,0,0.06142,0,0.35755,0.00528,0.03124,0,0,0,0,0,0
"IBD_1138",0.2653,3.46066,1.2737,0,0.07861,0,0.01081,0,0.11126,0,1.48161,0,0.08439,0,0,0,0,0,0
"IBD_1139",0.26533,5.37891,1.89648,0,0.04192,0,0.04651,0,0.51298,0,1.06911,0,0.03318,0,0,0,0,0,0
"IBD_1140",0,0,0,0,0,0,0,0,0,0,0,0,0,0.39814,0,0,0,0,0
"IBD_1141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1144",0,0,0,0,0,0,0,0,0,0,0,0,0,0.28947,0,0,0,0,0
"IBD_1145",0.01285,1.20084,0.02171,0.18918,0.12738,0,0.16054,0.08142,0.07878,0,0.0112,0,0,0,0.05891,0,0,0,0
"IBD_1146",0,18.24713,0.23583,0,0.12048,0,0.16412,0.59518,0.24702,0,0,0,0.01166,0,0.08239,0,0,0,0
"IBD_1147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1148",0.00722,5.85652,0.04054,0.56619,0.15154,0,0.07219,0.31188,0.25666,0,0.07503,0,0,0,0.06943,0,0,0,0
"IBD_1149",0.34392,4.29883,0,0.28548,0.17698,0,1.12467,0.78627,0.02824,0,3.30298,0,0,0,0,0,0.05513,0,0
"IBD_1150",0.94484,13.29357,0,0.27754,0.3209,0,3.71335,0.31291,0.08196,0,2.3585,0,0.01269,0,0,0,0.13394,0.05939,0
"IBD_1151",0.28403,8.30446,0,0,0.00152,0,0,0,0.00419,0,0.35272,0,0,0,0,0.08265,0,0,0
"IBD_1152",0.00112,12.78098,0,0,0.11646,0.00363,0.18589,0.5742,0.16953,0,1.61593,0,0,0,0,0,0.05184,0,0
"IBD_1153",0,10.15034,0,0.39889,0.21087,0,0.96648,0.04288,0.05886,0,0,0,0.08339,0,0.02377,0,0,0,0
"IBD_1154",0,5.85007,0,0,0,0,0.01464,0,0,0,0,0,0,0,0.14293,0,0,0,0
"IBD_1155",0,14.68505,0,0,0,0,2.10667,0,0,0,0,0,0,0,0.06666,0,0,0,0
"IBD_1156",0,8.51291,8.39342,1.4283,1.84215,0,0.31086,0.02833,0.94332,0,0,0,0.05139,0,0,0,0,0,0
"IBD_1157",0,0,0,0,1.66886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1158",0,0,0,0,1.45053,0,0.07648,0,0,0,0,0,0,0.90822,0,0,0,0,0
"IBD_1159",0,0,0,0,1.51698,0,4.88064,0,0,0,0,0,0,0.11601,0,0,0,0,0
"IBD_1160",0,0,0,0,4.61705,0,0.75542,0,0.07188,0,0,0,0,0.07269,0,0,0,0,0
"IBD_1161",0,16.11566,0.1344,0.11987,1.0426,0,0,0.00673,0.01021,0,0,0.00648,0,0,0,0,0.02356,0,0
"IBD_1162",1.91675,5.45849,0,0,0,0,0.19253,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1163",1.18065,3.33911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075,0,0
"IBD_1164",0.63387,3.24713,0,0,0,0,0.04934,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1165",0.46798,9.67659,0,0,0,0,0.01648,0,0,0,0,0,0,0,0,0,0,0,0
"IBD_1166",0.60318,12.85764,0,0,0,0,0.04354,0,0,0,0,0,0,0,0,0,0.00314,0,0
"IBD_1167",5.64493,13.74585,2.81847,0.12238,0.16554,0,0.30156,0,0,0,0.42237,0.02093,0.0036,0,0,0,0,0,0
"IBD_1168",3.99122,12.91042,1.04009,0.15337,1.69878,0,2.067,0,0.06212,0,0.27569,0.00367,0.01878,0,0,0,0,0,0
"IBD_1169",6.65098,9.78921,1.99239,0.17028,0.27667,0,0.08997,0,0,0,0.34236,0.00414,0.01842,0,0,0,0,0,0
"IBD_1170",5.74246,8.49901,1.24464,0.1297,0.18813,0,0.15437,0,0,0,0.30343,0,0,0,0,0,0,0,0
"IBD_1171",0,3.52772,1.60919,0,0,0,0,0,0.09353,0.00139,0,0.01774,0,0,0,0,0,0,0
"IBD_1172",0,0.23409,2.68342,0,0,0,0,0,0.13873,0,0,0.05478,0,0,0,0,0,0,0
"IBD_1173",0.83971,10.06162,9.01267,0.96276,0,0,0.45349,0,0.16665,0,1.29684,0.13418,0.01805,0,0,0,0,0,0
"IBD_1174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94074,0,41.1664,0.42242
"IBD_1175",0,5.88265,3.5152,1.07686,0.32112,0.01688,0.38467,0.21718,0.3446,0,1.53214,0,0.10292,0,0,0,0,0,0
"IBD_1176",0,6.75657,8.33105,3.36926,0.40666,0.01184,0.61456,0.19821,0.02342,0,0.30931,0,0.11433,0,0,0,0,0,0
"IBD_1177",0,6.44684,4.89395,0.10922,0.60281,0,0.23241,0.02804,0,0,0.13062,0,0.0402,0,0,0,0,0,0
"IBD_1178",0,10.72304,10.60944,0.38839,0.27978,0,0.09952,0.04208,0,0,0.39011,0,0.09536,0,0,0,0,0,0
"IBD_1179",0.06802,25.10922,2.92418,1.56219,0,0,5.42351,0,1.86815,0,0.05071,0,0.37362,0,0,0,0,0,0
"IBD_1180",0.71236,14.32518,5.41553,0.21732,0,0,0.02567,0,0.00142,0,0.21782,0.01499,0,0,0,0,0,0,0
"IBD_1181",0.4341,19.81489,5.4367,0.23663,0,0,0.11049,0,0.44852,0,0.52226,0,0.02081,0,0,0,0,0,0
"IBD_1182",1.71246,33.05175,3.26634,1.77636,0,0,0.31955,0,0.25357,0,0.71738,0.03541,0,0,0,0,0,0,0
"IBD_1183",3.923,7.6376,1.75763,0.23818,0.25692,0,0.18909,0,0.03855,0,0.09019,0.02002,0.00271,0,0,0,0,0,0
"IBD_1184",2.04229,3.49575,0.82319,0.29683,0.19587,0,1.15203,0,0.12761,0,1.0796,0.04167,0.02397,0,0,0,0,0,0
"IBD_1185",3.65757,5.95579,0.94277,1.1324,0.19277,0,0.6772,0,0.07219,0,0.46581,0.00856,0.05673,0,0,0,0,0,0
"IBD_1186",0.86478,8.14281,0,0,0,0,0.00445,0,0,0,0,0,0,0,0,0,0.00313,0,0
"IBD_1187",3.01634,2.57981,0,0,0,0,0.02173,0,0.00088,0.00604,0,0,0,0,0,0,0,0,0
"IBD_1188",0.2746,6.82172,0,0,0,0,0.1944,0,0.10255,0,0,0,0,0,0,0,0,0,0
"IBD_1189",0,5.14071,45.59542,1.30704,0.34354,0,0.29894,0.08925,0,0,0.73652,0,0.05222,0,0,0,0,0,0
"IBD_1190",0,12.0027,3.99943,0.1412,0.12232,0.0024,0.11764,0.03877,0,0,0.41602,0,0.0069,0,0,0,0,0,0
"IBD_1191",1.13465,25.9351,8.22313,0.4978,0,0,1.87766,0,0.63343,0,0.87733,0.03844,0,0,0,0,0,0,0
"IBD_1192",0.40847,15.79895,21.22706,0.06977,0,0,0.78957,0,0.15563,0,0.76727,0.00815,0,0,0,0,0,0,0
"IBD_1193",0.70357,17.73887,8.40114,0.14791,0,0,0.39762,0,0.09959,0,2.27441,0.07824,0,0,0,0,0,0,0
"IBD_1194",0.31245,28.39752,5.60383,0.50863,0,0,1.57553,0,0.05791,0,0.1356,0.0328,0,0,0,0,0,0,0
"IBD_1195",0.07444,8.24143,0,0,0,0,0,0.04628,0,0,0,0,0,0,0,0,0,0,0
"IBD_1196",1.23121,25.50779,0,0,0,0,1.97792,0.15309,0.00317,0.05894,0,0,0,0,0,0,0,0,0
"IBD_1197",0,7.19795,24.6695,1.18421,0.17681,0,0.10385,0.01381,0,0,0.8483,0,0.01123,0,0,0,0,0,0
"IBD_1198",1.47088,13.66702,12.26166,0.37801,0,0,0.97671,0,0.12303,0,2.50253,0.01995,0.01622,0,0,0,0,0,0
"IBD_1199",0.76648,12.59666,6.36102,0.07778,0,0,0.05075,0,0.0143,0,0.52115,0.01136,0,0,0,0,0,0,0
"IBD_1200",0.43523,21.92943,4.23477,2.18975,0,0,0.77827,0,1.87923,0,0.1405,0.00111,0.02081,0,0,0,0,0,0
"IBD_1201",0.74887,6.22785,0,0,0,0,0.60913,0.17704,0.11411,0.0241,0,0,0,0,0,0,0,0,0
